user_id,age,gender,height_cm,weight_kg,bmi,activity_level,nutrition_goal,recommended_category,daily_calorie_goal
1431,44,male,159.6,96.4,37.85,lightly_active,weight_loss,Low Calorie,1543
1432,37,female,147.7,54.9,25.17,very_active,muscle_gain,High Protein,2684
1433,63,female,171.3,80.8,27.54,lightly_active,weight_loss,Low Calorie,1691
1434,17,female,155.9,60.8,25.02,very_active,weight_gain,High Energy,2951
1435,47,female,170.3,97.4,33.58,moderately_active,weight_loss,Low Calorie,1749
1436,47,female,158.5,93.3,37.14,sedentary,weight_loss,Low Calorie,1779
1437,59,male,178.4,45.4,14.26,sedentary,muscle_gain,High Protein,2584
1438,51,male,162.8,49.0,18.49,very_active,maintenance,High Protein,2142
1439,37,male,165.2,80.3,29.42,very_active,weight_loss,Low Calorie,1443
1440,61,male,152.0,97.8,42.33,very_active,maintenance,Low Calorie,1902
1441,36,female,146.9,63.8,29.56,very_active,weight_gain,Low Calorie,2987
1442,32,male,164.8,75.0,27.62,very_active,weight_gain,Low Calorie,3155
1443,35,male,169.0,99.3,34.77,very_active,weight_loss,Low Calorie,1585
1444,45,female,151.4,56.6,24.69,sedentary,maintenance,Balanced Diet,1938
1445,55,female,150.3,52.8,23.37,moderately_active,maintenance,High Protein,1841
1446,60,female,158.5,68.1,27.11,lightly_active,muscle_gain,High Protein,2388
1447,20,male,181.1,68.6,20.92,moderately_active,weight_gain,High Protein,2703
1448,41,female,159.4,74.5,29.32,lightly_active,maintenance,Low Calorie,1981
1449,15,female,161.8,94.2,35.98,lightly_active,weight_loss,Low Calorie,1770
1450,35,male,172.6,90.3,30.31,moderately_active,weight_loss,Low Calorie,1477
1451,24,female,160.0,62.4,24.37,very_active,muscle_gain,High Protein,2733
1452,43,male,182.9,92.1,27.53,very_active,weight_loss,Low Calorie,1418
1453,62,male,184.2,68.1,20.07,lightly_active,maintenance,Balanced Diet,1910
1454,28,female,173.6,98.4,32.65,sedentary,muscle_gain,Low Calorie,2572
1455,34,male,181.2,72.6,22.11,sedentary,maintenance,Balanced Diet,2132
1456,41,female,157.3,64.4,26.03,very_active,muscle_gain,High Protein,2316
1457,44,male,163.9,54.7,20.36,lightly_active,maintenance,Balanced Diet,1995
1458,57,female,165.7,69.1,25.17,moderately_active,weight_loss,Low Calorie,1444
1459,20,male,172.0,78.9,26.67,very_active,weight_loss,Low Calorie,1654
1460,55,male,164.4,77.0,28.49,sedentary,muscle_gain,Low Calorie,2630
1461,29,male,176.7,75.3,24.12,sedentary,weight_gain,High Energy,2980
1462,37,male,183.8,95.3,28.21,very_active,maintenance,Low Calorie,1803
1463,65,female,151.7,60.6,26.33,moderately_active,muscle_gain,High Protein,2624
1464,15,male,181.3,67.8,20.63,sedentary,weight_loss,Low Calorie,1478
1465,48,female,169.6,78.0,27.12,moderately_active,weight_gain,High Energy,3085
1466,30,female,161.7,66.5,25.43,very_active,weight_loss,Low Calorie,1695
1467,23,female,173.2,66.5,22.17,lightly_active,maintenance,Balanced Diet,1962
1468,42,male,156.5,84.1,34.34,lightly_active,weight_loss,Low Calorie,1723
1469,63,female,163.8,59.3,22.1,lightly_active,muscle_gain,High Protein,2408
1470,20,male,148.9,45.6,20.57,lightly_active,weight_loss,Low Calorie,1716
1471,51,male,162.1,85.8,32.65,lightly_active,maintenance,Low Calorie,2124
1472,26,female,152.2,94.4,40.75,moderately_active,weight_gain,Low Calorie,3048
1473,61,male,176.9,88.2,28.18,moderately_active,weight_loss,Low Calorie,1540
1474,24,male,171.2,80.1,27.33,sedentary,weight_loss,Low Calorie,1635
1475,21,male,153.2,59.4,25.31,lightly_active,weight_loss,Low Calorie,1439
1476,38,female,172.4,56.4,18.98,sedentary,maintenance,Balanced Diet,1811
1477,19,female,159.6,79.4,31.17,lightly_active,maintenance,Low Calorie,1992
1478,55,female,172.2,89.5,30.18,lightly_active,muscle_gain,Low Calorie,2210
1479,57,male,169.0,78.4,27.45,sedentary,weight_loss,Low Calorie,1575
1480,45,female,174.8,78.0,25.53,sedentary,weight_gain,High Energy,3034
1481,22,female,150.8,46.6,20.49,sedentary,weight_gain,High Energy,2721
1482,22,female,172.0,46.6,15.75,lightly_active,weight_gain,High Energy,2585
1483,32,male,158.1,56.0,22.4,sedentary,muscle_gain,High Protein,2764
1484,44,female,167.4,72.3,25.8,very_active,weight_gain,High Energy,2756
1485,27,male,173.4,93.8,31.2,moderately_active,maintenance,Low Calorie,1852
1486,25,female,168.8,97.5,34.22,very_active,maintenance,Low Calorie,2028
1487,53,female,167.4,89.9,32.08,sedentary,maintenance,Low Calorie,2019
1488,51,male,161.1,94.4,36.37,sedentary,maintenance,Low Calorie,1885
1489,47,male,157.4,67.5,27.25,moderately_active,maintenance,Fiber Rich,1815
1490,26,male,177.9,68.6,21.68,lightly_active,muscle_gain,High Protein,2451
1491,28,male,172.3,65.5,22.06,moderately_active,weight_loss,Low Calorie,1404
1492,59,female,145.3,63.1,29.89,very_active,muscle_gain,Low Calorie,2438
1493,39,male,158.5,56.7,22.57,lightly_active,weight_loss,Low Calorie,1687
1494,60,female,163.2,93.6,35.14,sedentary,maintenance,Low Calorie,2149
1495,35,female,169.4,55.9,19.48,sedentary,maintenance,Balanced Diet,2055
1496,32,male,163.6,51.8,19.35,lightly_active,muscle_gain,High Protein,2592
1497,51,male,148.8,46.0,20.78,sedentary,maintenance,Balanced Diet,1945
1498,40,male,149.4,74.3,33.29,sedentary,muscle_gain,Low Calorie,2216
1499,45,male,151.5,89.1,38.82,moderately_active,muscle_gain,Low Calorie,2524
1500,40,female,147.4,87.6,40.32,very_active,weight_loss,Low Calorie,1601
1501,59,female,174.5,72.1,23.68,sedentary,muscle_gain,High Protein,2305
1502,29,male,149.8,45.6,20.32,sedentary,muscle_gain,High Protein,2646
1503,25,male,151.3,84.8,37.04,moderately_active,weight_loss,Low Calorie,1752
1504,31,male,180.7,47.4,14.52,sedentary,muscle_gain,High Protein,2276
1505,36,female,165.6,88.5,32.27,very_active,muscle_gain,Low Calorie,2374
1506,52,male,165.0,51.9,19.06,lightly_active,maintenance,Balanced Diet,2126
1507,57,female,148.7,74.0,33.47,very_active,maintenance,Low Calorie,1943
1508,64,female,166.9,57.4,20.61,moderately_active,muscle_gain,High Protein,2284
1509,50,female,170.1,58.3,20.15,lightly_active,weight_loss,Low Calorie,1438
1510,18,female,151.4,81.9,35.73,very_active,maintenance,Low Calorie,1896
1511,21,female,155.2,89.8,37.28,moderately_active,muscle_gain,Low Calorie,2664
1512,47,male,151.9,52.2,22.62,moderately_active,maintenance,High Protein,2031
1513,64,male,162.8,48.8,18.41,very_active,weight_gain,High Protein,2814
1514,24,male,165.1,50.9,18.67,sedentary,weight_gain,High Energy,2516
1515,26,female,153.0,71.2,30.42,very_active,muscle_gain,Low Calorie,2471
1516,50,male,151.1,68.7,30.09,lightly_active,maintenance,Low Calorie,2057
1517,47,female,155.0,69.3,28.84,moderately_active,weight_loss,Low Calorie,1425
1518,61,female,172.8,55.7,18.65,lightly_active,maintenance,Balanced Diet,1890
1519,48,female,163.2,73.5,27.6,sedentary,weight_loss,Low Calorie,1730
1520,22,male,156.1,47.9,19.66,sedentary,muscle_gain,High Protein,2444
1521,49,male,151.7,57.5,24.99,very_active,maintenance,High Protein,2001
1522,29,male,175.2,93.4,30.43,moderately_active,maintenance,Low Calorie,1905
1523,65,male,155.5,80.0,33.08,moderately_active,weight_loss,Low Calorie,1448
1524,47,male,181.6,79.2,24.02,moderately_active,weight_gain,High Protein,2674
1525,58,female,147.1,55.3,25.56,very_active,weight_gain,High Energy,2513
1526,42,female,155.0,54.8,22.81,moderately_active,weight_loss,Low Calorie,1487
1527,53,male,161.0,71.1,27.43,sedentary,maintenance,Fiber Rich,1926
1528,22,female,146.4,46.0,21.46,moderately_active,weight_gain,High Protein,3037
1529,63,male,153.4,50.2,21.33,moderately_active,muscle_gain,High Protein,2663
1530,62,female,155.5,75.0,31.02,very_active,muscle_gain,Low Calorie,2573
1531,15,female,169.8,61.6,21.37,moderately_active,maintenance,High Protein,1857
1532,58,female,160.6,80.2,31.09,lightly_active,maintenance,Low Calorie,1912
1533,37,male,166.4,58.4,21.09,very_active,muscle_gain,High Protein,2411
1534,27,male,182.1,65.8,19.84,sedentary,muscle_gain,High Protein,2757
1535,48,female,150.2,95.1,42.15,moderately_active,muscle_gain,Low Calorie,2600
1536,32,female,154.3,47.3,19.87,moderately_active,weight_loss,Low Calorie,1621
1537,51,female,174.0,88.6,29.26,moderately_active,weight_loss,Low Calorie,1404
1538,58,female,149.4,82.5,36.96,moderately_active,weight_gain,Low Calorie,2810
1539,33,female,146.9,61.2,28.36,very_active,weight_loss,Low Calorie,1511
1540,52,female,148.7,71.9,32.52,sedentary,maintenance,Low Calorie,1980
1541,18,male,157.3,64.3,25.99,moderately_active,weight_gain,High Energy,2588
1542,24,female,174.9,55.8,18.24,sedentary,muscle_gain,High Protein,2424
1543,45,male,182.5,58.7,17.62,very_active,maintenance,High Protein,2004
1544,31,male,182.0,77.8,23.49,lightly_active,maintenance,Balanced Diet,2147
1545,52,female,149.2,87.2,39.17,moderately_active,weight_gain,Low Calorie,2926
1546,34,male,159.3,61.4,24.2,very_active,weight_gain,High Protein,2884
1547,21,female,149.2,69.3,31.13,moderately_active,muscle_gain,Low Calorie,2679
1548,42,female,159.0,97.9,38.72,very_active,weight_loss,Low Calorie,1686
1549,64,male,163.6,86.6,32.36,moderately_active,weight_gain,Low Calorie,3094
1550,23,female,163.6,94.5,35.31,moderately_active,weight_loss,Low Calorie,1786
1551,23,female,157.1,45.3,18.35,very_active,weight_loss,Low Calorie,1443
1552,32,male,178.7,80.7,25.27,moderately_active,weight_loss,Low Calorie,1548
1553,59,female,154.9,48.3,20.13,sedentary,weight_gain,High Energy,3028
1554,50,male,175.4,72.2,23.47,lightly_active,weight_gain,High Energy,2808
1555,61,female,174.7,45.4,14.88,very_active,weight_gain,High Protein,2617
1556,15,male,153.7,93.4,39.54,sedentary,weight_gain,Low Calorie,2709
1557,45,male,148.9,72.8,32.84,very_active,weight_loss,Low Calorie,1462
1558,40,female,159.5,55.1,21.66,lightly_active,muscle_gain,High Protein,2649
1559,42,male,153.4,46.2,19.63,lightly_active,weight_gain,High Energy,2674
1560,45,male,165.8,60.9,22.15,sedentary,maintenance,Balanced Diet,1988
1561,40,female,156.6,89.0,36.29,very_active,maintenance,Low Calorie,2017
1562,16,male,158.5,51.6,20.54,very_active,weight_loss,Low Calorie,1697
1563,17,female,164.4,94.1,34.82,very_active,weight_loss,Low Calorie,1581
1564,44,male,180.6,70.2,21.52,sedentary,weight_gain,High Energy,2866
1565,37,male,181.4,73.9,22.46,sedentary,weight_gain,High Energy,3171
1566,37,male,172.3,76.0,25.6,very_active,weight_gain,High Energy,2785
1567,40,female,147.0,91.2,42.2,very_active,maintenance,Low Calorie,2041
1568,51,male,174.2,72.9,24.02,moderately_active,weight_gain,High Protein,2831
1569,52,female,163.5,67.2,25.14,sedentary,weight_loss,Low Calorie,1775
1570,29,male,151.6,50.8,22.1,very_active,muscle_gain,High Protein,2437
1571,21,male,181.3,54.6,16.61,very_active,maintenance,High Protein,1832
1572,54,male,157.3,47.1,19.04,sedentary,maintenance,Balanced Diet,2190
1573,53,female,163.9,46.6,17.35,lightly_active,muscle_gain,High Protein,2310
1574,39,female,149.0,80.1,36.08,lightly_active,weight_gain,Low Calorie,2758
1575,43,female,165.4,57.4,20.98,lightly_active,maintenance,Balanced Diet,2070
1576,20,male,169.5,79.6,27.71,sedentary,weight_gain,Low Calorie,2534
1577,15,male,161.3,67.4,25.91,sedentary,muscle_gain,High Protein,2389
1578,27,female,170.0,76.4,26.44,very_active,muscle_gain,High Protein,2565
1579,19,male,164.2,79.4,29.45,sedentary,weight_loss,Low Calorie,1465
1580,21,female,148.5,57.7,26.17,moderately_active,weight_loss,Low Calorie,1514
1581,31,female,156.7,64.7,26.35,lightly_active,muscle_gain,High Protein,2276
1582,48,male,182.5,72.5,21.77,very_active,weight_loss,Low Calorie,1679
1583,52,male,165.4,95.5,34.91,moderately_active,weight_loss,Low Calorie,1416
1584,41,female,152.8,63.4,27.15,sedentary,weight_gain,High Energy,2709
1585,63,female,164.9,93.3,34.31,lightly_active,maintenance,Low Calorie,1837
1586,37,male,184.3,97.2,28.62,sedentary,maintenance,Low Calorie,1866
1587,61,female,146.3,47.0,21.96,lightly_active,muscle_gain,High Protein,2641
1588,34,female,168.4,93.2,32.86,lightly_active,weight_loss,Low Calorie,1428
1589,64,male,176.9,55.8,17.83,very_active,weight_loss,Low Calorie,1682
1590,18,female,156.6,65.7,26.79,lightly_active,maintenance,Fiber Rich,2159
1591,50,female,149.1,69.1,31.08,moderately_active,muscle_gain,Low Calorie,2398
1592,42,female,172.5,58.1,19.53,sedentary,weight_loss,Low Calorie,1516
1593,62,female,167.6,89.4,31.83,sedentary,weight_loss,Low Calorie,1768
1594,18,male,150.8,52.0,22.87,lightly_active,muscle_gain,High Protein,2244
1595,37,female,163.1,94.0,35.34,moderately_active,weight_gain,Low Calorie,3120
1596,45,female,164.7,81.1,29.9,sedentary,muscle_gain,Low Calorie,2756
1597,46,male,174.1,89.7,29.59,lightly_active,maintenance,Low Calorie,2165
1598,38,female,168.4,61.1,21.55,lightly_active,muscle_gain,High Protein,2526
1599,18,male,160.8,67.6,26.14,very_active,muscle_gain,High Protein,2280
1600,23,male,179.1,73.7,22.98,moderately_active,weight_gain,High Protein,2625
1601,61,female,169.5,52.8,18.38,lightly_active,maintenance,High Energy,2132
1602,22,female,145.6,91.0,42.93,moderately_active,muscle_gain,Low Calorie,2593
1603,20,female,146.8,92.0,42.69,very_active,maintenance,Low Calorie,1809
1604,39,female,158.3,57.3,22.87,very_active,weight_gain,High Protein,3175
1605,49,female,146.6,61.8,28.76,moderately_active,weight_loss,Low Calorie,1711
1606,31,female,169.3,77.5,27.04,sedentary,muscle_gain,High Protein,2644
1607,65,female,166.9,85.4,30.66,sedentary,weight_loss,Low Calorie,1683
1608,61,female,173.0,60.8,20.31,very_active,maintenance,High Protein,2093
1609,25,female,173.8,70.7,23.41,lightly_active,weight_gain,High Energy,2515
1610,58,female,173.5,49.7,16.51,lightly_active,muscle_gain,High Protein,2545
1611,17,female,163.5,64.9,24.28,moderately_active,weight_loss,Low Calorie,1463
1612,51,female,164.8,91.0,33.51,lightly_active,maintenance,Low Calorie,2036
1613,43,male,148.3,47.0,21.37,moderately_active,maintenance,High Protein,2126
1614,41,male,150.2,96.6,42.82,moderately_active,muscle_gain,Low Calorie,2265
1615,26,female,152.7,88.3,37.87,moderately_active,maintenance,Low Calorie,1865
1616,55,male,154.5,92.9,38.92,sedentary,weight_gain,Low Calorie,2617
1617,26,male,173.3,92.3,30.73,moderately_active,weight_loss,Low Calorie,1683
1618,18,male,183.2,99.6,29.68,moderately_active,weight_loss,Low Calorie,1747
1619,49,female,166.5,78.0,28.14,moderately_active,weight_loss,Low Calorie,1439
1620,22,female,160.3,58.0,22.57,moderately_active,muscle_gain,High Protein,2625
1621,56,male,163.8,60.6,22.59,sedentary,muscle_gain,High Protein,2568
1622,41,female,171.9,65.6,22.2,moderately_active,weight_loss,Low Calorie,1482
1623,17,female,153.7,53.3,22.56,sedentary,weight_loss,Low Calorie,1711
1624,35,male,166.9,87.9,31.56,moderately_active,weight_gain,Low Calorie,2887
1625,57,male,174.9,66.0,21.58,sedentary,weight_loss,Low Calorie,1514
1626,49,female,167.0,91.6,32.84,sedentary,maintenance,Low Calorie,2137
1627,35,female,153.1,91.0,38.82,moderately_active,weight_gain,Low Calorie,2836
1628,64,male,184.2,57.7,17.01,moderately_active,weight_loss,Low Calorie,1754
1629,43,male,175.1,93.4,30.46,moderately_active,weight_loss,Low Calorie,1580
1630,38,male,172.2,78.3,26.41,very_active,maintenance,Fiber Rich,1917
1631,49,male,157.1,95.0,38.49,lightly_active,muscle_gain,Low Calorie,2493
1632,35,female,148.5,67.5,30.61,lightly_active,maintenance,Low Calorie,2123
1633,26,male,180.4,45.9,14.1,sedentary,maintenance,High Energy,1934
1634,62,female,148.0,92.8,42.37,very_active,weight_loss,Low Calorie,1753
1635,19,male,152.9,92.7,39.65,very_active,maintenance,Low Calorie,1981
1636,40,male,173.8,58.3,19.3,moderately_active,weight_loss,Low Calorie,1572
1637,52,female,163.3,50.9,19.09,sedentary,weight_loss,Low Calorie,1778
1638,43,female,172.3,79.7,26.85,very_active,muscle_gain,High Protein,2688
1639,61,male,154.8,87.1,36.35,sedentary,weight_gain,Low Calorie,2507
1640,58,female,164.5,65.9,24.35,very_active,weight_gain,High Protein,3020
1641,64,female,147.9,61.4,28.07,moderately_active,weight_loss,Low Calorie,1688
1642,33,female,154.7,62.5,26.12,lightly_active,weight_gain,High Energy,2542
1643,42,male,167.2,76.6,27.4,moderately_active,weight_loss,Low Calorie,1577
1644,25,female,148.6,60.1,27.22,very_active,weight_gain,High Energy,2673
1645,31,female,174.7,86.4,28.31,lightly_active,muscle_gain,Low Calorie,2344
1646,28,male,168.4,73.0,25.74,lightly_active,weight_loss,Low Calorie,1706
1647,49,male,167.9,55.7,19.76,very_active,weight_loss,Low Calorie,1589
1648,33,male,182.8,76.4,22.86,very_active,weight_gain,High Protein,2964
1649,22,female,166.5,95.6,34.48,sedentary,maintenance,Low Calorie,2021
1650,31,female,147.6,52.5,24.1,moderately_active,weight_loss,Low Calorie,1581
1651,62,male,177.4,85.0,27.01,moderately_active,weight_gain,High Energy,3019
1652,32,female,158.6,85.5,33.99,sedentary,muscle_gain,Low Calorie,2239
1653,21,female,173.0,88.7,29.64,moderately_active,weight_gain,Low Calorie,3071
1654,55,male,171.2,58.5,19.96,very_active,weight_gain,High Protein,3189
1655,31,male,165.4,71.6,26.17,lightly_active,maintenance,Fiber Rich,1944
1656,27,male,171.5,49.9,16.97,lightly_active,weight_loss,Low Calorie,1622
1657,46,male,168.6,56.5,19.88,lightly_active,weight_loss,Low Calorie,1614
1658,54,female,156.4,77.1,31.52,moderately_active,maintenance,Low Calorie,2071
1659,34,male,179.1,93.1,29.02,very_active,maintenance,Low Calorie,2122
1660,53,female,155.7,71.5,29.49,sedentary,weight_gain,Low Calorie,2615
1661,41,female,174.1,62.9,20.75,very_active,weight_loss,Low Calorie,1490
1662,35,female,164.8,64.1,23.6,very_active,weight_gain,High Protein,2995
1663,53,female,157.4,57.9,23.37,moderately_active,muscle_gain,High Protein,2719
1664,65,male,163.1,75.9,28.53,moderately_active,muscle_gain,Low Calorie,2525
1665,40,female,169.3,68.4,23.86,moderately_active,weight_loss,Low Calorie,1537
1666,61,female,151.6,80.0,34.81,sedentary,muscle_gain,Low Calorie,2658
1667,29,female,162.2,54.2,20.6,lightly_active,weight_loss,Low Calorie,1714
1668,23,female,163.1,46.1,17.33,sedentary,maintenance,High Energy,1846
1669,37,female,168.0,75.4,26.71,sedentary,weight_gain,High Energy,2870
1670,25,male,179.0,66.8,20.85,lightly_active,muscle_gain,High Protein,2365
1671,36,female,157.4,75.4,30.43,lightly_active,weight_loss,Low Calorie,1418
1672,63,male,182.8,50.6,15.14,very_active,maintenance,High Protein,1821
1673,33,male,159.2,57.7,22.77,lightly_active,weight_loss,Low Calorie,1539
1674,65,male,162.0,67.0,25.53,moderately_active,weight_loss,Low Calorie,1439
1675,47,male,174.7,86.9,28.47,very_active,weight_loss,Low Calorie,1407
1676,21,male,175.2,88.6,28.86,lightly_active,muscle_gain,Low Calorie,2531
1677,47,female,167.3,61.6,22.01,very_active,weight_gain,High Protein,2602
1678,56,female,162.3,65.7,24.94,very_active,weight_loss,Low Calorie,1513
1679,50,female,153.4,60.6,25.75,lightly_active,maintenance,Fiber Rich,1808
1680,61,female,156.8,65.5,26.64,sedentary,maintenance,Fiber Rich,1914
1681,40,male,176.5,69.6,22.34,very_active,weight_loss,Low Calorie,1729
1682,36,female,149.3,79.6,35.71,sedentary,weight_loss,Low Calorie,1687
1683,28,male,180.0,71.9,22.19,lightly_active,weight_loss,Low Calorie,1472
1684,54,female,170.1,73.8,25.51,lightly_active,weight_loss,Low Calorie,1792
1685,31,female,157.4,85.7,34.59,lightly_active,weight_loss,Low Calorie,1564
1686,15,female,153.0,56.5,24.14,very_active,maintenance,High Protein,1960
1687,35,male,165.1,71.6,26.27,sedentary,weight_loss,Low Calorie,1617
1688,39,male,152.7,45.7,19.6,sedentary,weight_gain,High Energy,2702
1689,22,female,146.2,68.3,31.95,lightly_active,maintenance,Low Calorie,1871
1690,40,female,145.3,51.5,24.39,moderately_active,muscle_gain,High Protein,2735
1691,54,female,171.7,76.0,25.78,lightly_active,weight_gain,High Energy,2797
1692,54,male,183.2,65.4,19.49,moderately_active,maintenance,High Protein,2036
1693,36,male,182.3,84.6,25.46,lightly_active,weight_gain,High Energy,3036
1694,15,female,154.5,54.9,23.0,very_active,weight_loss,Low Calorie,1402
1695,59,female,150.6,83.2,36.68,very_active,muscle_gain,Low Calorie,2296
1696,54,male,165.3,53.6,19.62,moderately_active,weight_gain,High Protein,2853
1697,27,male,158.2,90.1,36.0,very_active,muscle_gain,Low Calorie,2576
1698,31,female,161.8,80.3,30.67,lightly_active,weight_loss,Low Calorie,1703
1699,21,male,175.0,60.4,19.72,moderately_active,weight_loss,Low Calorie,1464
1700,36,female,162.3,91.9,34.89,moderately_active,maintenance,Low Calorie,1907
1701,15,male,177.0,99.4,31.73,sedentary,weight_gain,Low Calorie,2646
1702,45,male,180.4,62.8,19.3,sedentary,weight_gain,High Energy,3023
1703,42,female,164.9,63.0,23.17,sedentary,weight_gain,High Energy,3073
1704,39,female,168.2,83.8,29.62,moderately_active,muscle_gain,Low Calorie,2734
1705,48,female,147.3,78.3,36.09,lightly_active,weight_gain,Low Calorie,3148
1706,60,female,149.3,69.0,30.95,very_active,maintenance,Low Calorie,2155
1707,58,female,148.6,94.5,42.8,moderately_active,weight_gain,Low Calorie,2525
1708,44,female,168.1,64.0,22.65,very_active,weight_gain,High Protein,3131
1709,39,male,161.8,96.3,36.78,sedentary,weight_gain,Low Calorie,2952
1710,48,female,150.8,77.2,33.95,moderately_active,weight_loss,Low Calorie,1588
1711,47,female,172.6,78.4,26.32,sedentary,muscle_gain,High Protein,2690
1712,17,female,174.9,83.7,27.36,moderately_active,weight_loss,Low Calorie,1692
1713,60,male,182.3,99.8,30.03,very_active,maintenance,Low Calorie,1888
1714,62,female,171.2,86.3,29.44,sedentary,weight_loss,Low Calorie,1589
1715,54,male,181.1,53.4,16.28,lightly_active,weight_gain,High Energy,2584
1716,22,female,146.7,80.1,37.22,sedentary,muscle_gain,Low Calorie,2299
1717,27,female,164.7,85.6,31.56,moderately_active,muscle_gain,Low Calorie,2373
1718,48,female,145.4,81.5,38.55,very_active,weight_loss,Low Calorie,1433
1719,63,male,166.6,85.1,30.66,sedentary,weight_gain,Low Calorie,2954
1720,32,male,170.5,82.9,28.52,very_active,weight_gain,Low Calorie,3150
1721,34,male,158.1,64.3,25.72,moderately_active,maintenance,Fiber Rich,2090
1722,51,male,182.4,49.8,14.97,sedentary,weight_gain,High Energy,2588
1723,35,male,169.9,98.1,33.98,lightly_active,weight_loss,Low Calorie,1511
1724,44,female,147.4,84.8,39.03,lightly_active,muscle_gain,Low Calorie,2395
1725,34,male,150.0,83.8,37.24,lightly_active,muscle_gain,Low Calorie,2343
1726,41,female,151.8,55.4,24.04,lightly_active,weight_gain,High Energy,2802
1727,59,female,158.2,50.1,20.02,moderately_active,muscle_gain,High Protein,2557
1728,55,female,165.6,54.4,19.84,very_active,weight_gain,High Protein,3050
1729,59,male,164.1,80.5,29.89,moderately_active,weight_gain,Low Calorie,2850
1730,20,female,160.4,56.6,22.0,lightly_active,maintenance,Balanced Diet,1933
1731,22,male,167.1,79.7,28.54,very_active,weight_gain,Low Calorie,2978
1732,38,female,161.9,81.2,30.98,sedentary,muscle_gain,Low Calorie,2307
1733,15,female,149.8,71.2,31.73,moderately_active,weight_loss,Low Calorie,1495
1734,34,female,149.9,75.1,33.42,sedentary,maintenance,Low Calorie,2115
1735,52,female,162.3,68.9,26.16,very_active,maintenance,Fiber Rich,1924
1736,61,female,156.2,63.6,26.07,very_active,muscle_gain,High Protein,2241
1737,63,male,182.6,96.0,28.79,sedentary,maintenance,Low Calorie,2018
1738,51,female,157.0,46.6,18.91,lightly_active,muscle_gain,High Protein,2736
1739,51,male,175.8,52.1,16.86,moderately_active,weight_loss,Low Calorie,1446
1740,65,female,168.0,89.1,31.57,very_active,maintenance,Low Calorie,1884
1741,15,female,164.8,56.0,20.62,lightly_active,muscle_gain,High Protein,2514
1742,26,male,156.7,56.2,22.89,sedentary,weight_gain,High Energy,2657
1743,15,female,159.3,64.0,25.22,very_active,maintenance,Fiber Rich,2157
1744,45,male,172.7,90.7,30.41,lightly_active,weight_loss,Low Calorie,1598
1745,35,male,176.2,52.3,16.85,moderately_active,muscle_gain,High Protein,2634
1746,49,female,147.1,71.9,33.23,sedentary,weight_gain,Low Calorie,3123
1747,64,male,156.7,64.9,26.43,sedentary,maintenance,Fiber Rich,1839
1748,23,male,166.5,47.4,17.1,moderately_active,maintenance,High Protein,1847
1749,39,female,164.6,68.4,25.25,moderately_active,muscle_gain,High Protein,2596
1750,17,female,152.8,97.5,41.76,lightly_active,weight_gain,Low Calorie,2907
1751,44,male,177.8,64.0,20.24,sedentary,maintenance,Balanced Diet,1806
1752,35,male,152.8,72.9,31.22,very_active,weight_loss,Low Calorie,1648
1753,42,female,168.1,61.7,21.83,moderately_active,weight_loss,Low Calorie,1709
1754,47,female,156.2,71.0,29.1,moderately_active,muscle_gain,Low Calorie,2314
1755,42,male,167.7,66.1,23.5,sedentary,weight_gain,High Energy,2507
1756,60,female,162.7,55.9,21.12,very_active,maintenance,High Protein,1824
1757,33,female,146.2,92.7,43.37,very_active,muscle_gain,Low Calorie,2251
1758,31,female,157.8,82.1,32.97,sedentary,muscle_gain,Low Calorie,2383
1759,37,female,157.5,69.6,28.06,moderately_active,weight_loss,Low Calorie,1705
1760,37,male,175.1,74.2,24.2,very_active,weight_gain,High Protein,2679
1761,49,male,151.5,85.0,37.03,very_active,maintenance,Low Calorie,1940
1762,44,female,165.7,58.4,21.27,very_active,weight_loss,Low Calorie,1439
1763,38,female,146.1,78.5,36.78,sedentary,maintenance,Low Calorie,2062
1764,36,male,182.3,86.2,25.94,very_active,maintenance,Fiber Rich,1811
1765,62,male,157.5,80.9,32.61,sedentary,maintenance,Low Calorie,1859
1766,51,male,157.7,61.7,24.81,lightly_active,weight_loss,Low Calorie,1591
1767,28,female,167.8,69.0,24.51,lightly_active,muscle_gain,High Protein,2713
1768,53,male,162.8,55.0,20.75,moderately_active,muscle_gain,High Protein,2205
1769,28,female,145.6,67.8,31.98,lightly_active,muscle_gain,Low Calorie,2473
1770,53,female,168.7,79.9,28.07,sedentary,weight_gain,Low Calorie,2730
1771,60,male,160.0,48.5,18.95,moderately_active,maintenance,High Protein,2101
1772,55,female,162.9,74.8,28.19,very_active,weight_loss,Low Calorie,1575
1773,35,female,155.4,69.4,28.74,very_active,maintenance,Low Calorie,1907
1774,58,male,162.4,67.2,25.48,sedentary,maintenance,Fiber Rich,2087
1775,20,female,151.2,99.2,43.39,moderately_active,muscle_gain,Low Calorie,2498
1776,43,female,165.2,46.6,17.08,lightly_active,muscle_gain,High Protein,2778
1777,41,female,174.9,46.3,15.14,moderately_active,maintenance,High Protein,1920
1778,49,female,149.0,78.4,35.31,sedentary,weight_loss,Low Calorie,1602
1779,28,male,184.7,76.4,22.4,lightly_active,weight_gain,High Energy,2910
1780,37,female,167.5,68.0,24.24,moderately_active,muscle_gain,High Protein,2571
1781,57,male,180.7,97.8,29.95,moderately_active,maintenance,Low Calorie,1915
